309.1428,62.8106
309.2143,67.0202
309.2857,69.1675
309.3572,69.9475
309.4286,69.703
309.5,68.3191
309.5714,65.5445
309.6428,61.3679
309.7143,56.141
309.7857,50.439
309.8572,44.7769
309.9286,39.381
310,34.135
310.0714,28.7734
310.1428,23.1736
310.2143,17.5385
310.2857,12.3424
310.3572,8.0672
310.4286,4.9658
310.5,2.9861
310.5714,1.8696
310.6428,1.2981
310.7143,1.0058
310.7857,0.8231
310.8572,0.6679
310.9286,0.5176
311,0.3794
311.0714,0.2678
311.1428,0.1916
311.2143,0.149
311.2857,0.1302
311.3572,0.1222
311.4286,0.1144
311.5,0.1013
311.5714,0.0835
311.6428,0.065
311.7143,0.0497
311.7857,0.04
311.8572,0.0353
311.9286,0.0336
312,0.0325
312.0714,0.0312
312.1428,0.0317
312.2143,0.0395
312.2857,0.0657
312.3572,0.1296
312.4286,0.26
312.5,0.4922
312.5714,0.854
312.6428,1.3441
312.7143,1.9109
312.7857,2.4504
312.8572,2.8404
312.9286,3.0056
313,2.9826
313.0714,2.9459
313.1428,3.1692
313.2143,3.9255
313.2857,5.357
313.3572,7.3661
313.4286,9.588
313.5,11.4864
313.5714,12.5435
313.6428,12.4737
313.7143,11.3368
313.7857,9.4954
313.8572,7.4454
313.9286,5.6171
314,4.2436
314.0714,3.353
314.1428,2.8568
314.2143,2.6819
314.2857,2.8724
314.3572,3.6004
314.4286,5.07
314.5,7.3457
314.5714,10.186
314.6428,13.0067
314.7143,15.0474
314.7857,15.6886
314.8572,14.7665
314.9286,12.6756
315,10.1873
315.0714,8.1004
315.1428,6.9158
315.2143,6.7009
315.2857,7.1731
315.3572,7.9079
315.4286,8.5442
315.5,8.8825
315.5714,8.8592
315.6428,8.4686
315.7143,7.7169
315.7857,6.6428
315.8572,5.3549
315.9286,4.0259
316,2.8314
316.0714,1.885
316.1428,1.2105
316.2143,0.7651
316.2857,0.4833
316.3572,0.3077
316.4286,0.1989
316.5,0.1323
316.5714,0.0916
316.6428,0.0663
316.7143,0.0498
316.7857,0.0391
316.8572,0.0323
316.9286,0.028
317,0.0249
317.0714,0.0215
317.1428,0.0175
317.2143,0.0131
317.2857,0.0088
317.3572,0.0053
317.4286,0.0029
317.5,0.0014
317.5714,6.00E-04
317.6428,2.00E-04
317.7143,1.00E-04
317.7857,0
317.8572,0
317.9286,0
318,0
318.0714,0
318.1428,0
318.2143,0
318.2857,0
318.3572,0
318.4286,0
318.5,0
318.5714,0
318.6428,0
318.7143,0
318.7857,0
318.8572,0
318.9286,0
319,0
319.0714,0
319.1428,0
319.2143,0
319.2857,0
319.3572,0
319.4286,0
319.5,0
319.5714,0
319.6428,0
319.7143,0
319.7857,0
319.8572,0
319.9286,0
320,0
320.0714,0
320.1428,0
320.2143,0
320.2857,0
320.3572,0
320.4286,0
320.5,0
320.5714,0
320.6428,0
320.7143,0
320.7857,0
320.8572,0
320.9286,0
321,0
321.0714,0
321.1428,0
321.2143,0
321.2857,0
321.3572,0
321.4286,0
321.5,0
321.5714,0
321.6428,0
321.7143,0
321.7857,0
321.8572,0
321.9286,0
322,0
322.0714,0
322.1428,0
322.2143,0
322.2857,0
322.3572,0
322.4286,0
322.5,0
322.5714,0
322.6428,0
322.7143,0
322.7857,0
322.8572,0
322.9286,0
323,0
323.0714,0
323.1428,0
323.2143,0
323.2857,0
323.3572,0
323.4286,0
323.5,0
323.5714,0
323.6428,0
323.7143,0
323.7857,0
323.8572,0
323.9286,0
324,0
324.0714,0
324.1428,0
324.2143,0
324.2857,0
324.3572,0
324.4286,0
324.5,0
324.5714,0
324.6428,0
324.7143,0
324.7857,0
324.8572,0
324.9286,0
325,0
325.0714,0
325.1428,0
325.2143,0
325.2857,0
325.3572,0
325.4286,0
325.5,0
325.5714,0
325.6428,0
325.7143,0
325.7857,0
325.8572,0
325.9286,0
326,0
326.0714,0
326.1428,0
326.2143,0
326.2857,0
326.3572,0
326.4286,0
326.5,0
326.5714,0
326.6428,0
326.7143,0
326.7857,0
326.8572,0
326.9286,0
327,0
327.0714,0
327.1428,0
327.2143,0
327.2857,0
327.3572,0
327.4286,0
327.5,0
327.5714,0
327.6428,0
327.7143,0
327.7857,0
327.8572,0
327.9286,0
328,0
328.0714,0
328.1428,0
328.2143,0
328.2857,0
328.3572,0
328.4286,0
328.5,0
328.5714,0
328.6428,0
328.7143,0
328.7857,0
328.8572,0
328.9286,0
329,0
329.0714,0
329.1428,0
329.2143,0
329.2857,0
329.3572,0
329.4286,0
329.5,0
329.5714,0
329.6428,0
329.7143,0
329.7857,0
329.8572,0
329.9286,0
330,0
330.0714,0
330.1428,0
330.2143,0
330.2857,0
330.3572,0
330.4286,0
330.5,0
330.5714,0
330.6428,0
330.7143,0
330.7857,0
330.8572,0
330.9286,0
331,0
331.0714,0
331.1428,0
331.2143,0
331.2857,0
331.3572,0
331.4286,0
331.5,0
331.5714,0
331.6428,0
331.7143,0
331.7857,0
331.8572,0
331.9286,0
332,0
332.0714,0
332.1428,0
332.2143,0
332.2857,0
332.3572,0
332.4286,0
332.5,0
332.5714,0
332.6428,0
332.7143,0
332.7857,0
332.8572,0
332.9286,0
333,0
333.0714,0
333.1428,0
333.2143,0
333.2857,0
333.3572,0
333.4286,0
333.5,0
333.5714,0
333.6428,0
333.7143,0
333.7857,0
333.8572,0
333.9286,0
334,0
334.0714,0
334.1428,0
334.2143,0
334.2857,0
334.3572,0
334.4286,0
334.5,0
334.5714,0
334.6428,0
334.7143,0
334.7857,0
334.8572,0
334.9286,0
335,0
